report-id,report-title,filer,filed-date,filed-time,owner,ticker,asset-name,transaction-type,transaction-date,amount,comment,asset-type,type
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Spouse,VWUSX,Vanguard US Growth Inv,Sale (Full),12/13/2016,"$15,001 - $50,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Spouse,VFINX,Vanguard 500 Index Investor,Sale (Full),12/13/2016,"$100,001 - $250,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
1e228efd-313f-4520-b6f3-fdc6ba364a46,Annual Report for Calendar 2016 (Amendment 1),"Bennet, Michael",08/01/2017,2:33 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
265964e0-3d22-4a52-af4f-37916b56390d,Periodic Transaction Report for 05/24/2018,"Barrasso, John",05/24/2018,11:45 AM,Self,--,"Undeveloped Land-TOPOL Company: Wyoming Orthopaedics Institute, LLC (Casper, WY) Description: Real Estate Partnership",,05/01/2018,"$50,001 - $100,000",--,Other Securities,Sale (Full)
288c9d97-88cf-42f7-8736-661d3a564ef7,Periodic Transaction Report for 10/02/2018,"Alexander, Lamar",10/02/2018,9:50 PM,Spouse,--,Maury County TN GO BDS Rate/Coupon: 5% Matures: 04/01/2023,,08/31/2018,"$50,001 - $100,000",--,Municipal Security,Sale (Full)
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,LSFYX - Loomis Sayles Senior Floating Rate and Fixed Income,Purchase,03/29/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VTAPX,Vanguard Short-Term Inflation-Protected Securities,Purchase,04/05/2018,"$50,001 - $100,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,TORIX - Tortoise MLP & Pipeline Fund Institutional Class,Purchase,06/29/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,LSFYX - Loomis Sayles Senior Floating Rate and Fixed Income,Purchase,06/29/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VTAPX,Vanguard Short-Term Inflation-Protected Securities,Purchase,06/29/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,07/06/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VTAPX,Vanguard Short-Term Inflation-Protected Securities,Purchase,09/28/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,10/04/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,MLPI,UBS ETRACS Alerian MLP Infrastructure Index ETN,Purchase,11/01/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VIG,Vanguard Dividend Appreciation Index Fund ETF Shar,Purchase,11/01/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VEXMX,Vanguard Extended Market Index Fund Investor Share,Purchase,11/19/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC Mulit-Strategy Common Trust Fund,Sale (Partial),01/05/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VEXMX,Vanguard Extended Market Index Fund Investor Share,Sale (Partial),03/28/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VFINX,Vanguard 500 Index Fund Investor Shares,Sale (Partial),03/28/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,VIG - Vanguard Dividend Appreciation Index Fund ETF Share,Sale (Partial),03/28/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),03/29/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Sale (Partial),03/29/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,VIG - Vanguard Dividend Appreciation Index Fund ETF Share,Sale (Partial),09/27/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,TORIX - Tortoise MLP & Pipeline Fund Institutional Class,Sale (Partial),11/16/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,LSFYX - Loomis Sayles Senior Floating Rate and Fixed Income,Sale (Partial),11/16/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VTAPX,Vanguard Short-Term Inflation-Protected Securities,Sale (Partial),11/16/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VFINX,Vanguard 500 Index Fund Investor Shares,Sale (Partial),11/16/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,MLPI,UBS ETRACS Alerian MLP Infrastructure Index ETN,Sale (Partial),12/28/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,TORIX - Tortoise MLP & Pipeline Fund Institutional Class,Sale (Full),12/28/2018,"$50,001 - $100,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,VTAPX,Vanguard Short-Term Inflation-Protected Securities,Sale (Partial),12/28/2018,"$1,001 - $15,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Sale (Partial),12/31/2018,"$15,001 - $50,000",--,,
2ba66b69-cdd5-4679-ae70-a588325f9d72,Annual Report for Calendar 2018,"Alexander, Lamar",06/20/2019,5:30 PM,Spouse,--,"1.789 Acres, Victoria, TX",Sale (Partial),03/06/2018,"$15,001 - $50,000",--,,
2fe6b2b0-a472-428d-bbe7-e20d2d1d2d48,Periodic Transaction Report for 07/28/2017,"Alexander, Lamar",07/28/2017,2:28 PM,Spouse,--,Marion County Tenn GO SCH REF BDS Rate/Coupon: 4.00% Matures: 04/01/2021,,07/11/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Metropolitan Gov't Nashville & Go REF BDS Rate/Coupon: 5.00% Matures: 01/01/2024,,10/23/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Maury County Tenn Go Sch BDS Rate/Coupon: 5.00% Matures: 04/01/2023,,10/19/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Chattanooga Tenn Elec Rev Ref BDS Rate/Coupon: 5.00% Matures: 09/01/2023,,10/16/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Hamilton County Tenn GO BDS Rate/Coupon: 4.00% Matures: 03/01/2018,,10/04/2017,"$15,001 - $50,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Clarksville Tenn Nat Gas Acq Rate/Coupon: 5.00% Matures: 12/15/2020,,10/04/2017,"$15,001 - $50,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Montgomery County Tenn GO Sch Rate/Coupon: 5.00% Matures: 04/01/2025,,09/28/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
3ace556d-de83-4080-98f1-7848fecf7f70,Periodic Transaction Report for 10/30/2017,"Alexander, Lamar",10/30/2017,1:45 PM,Spouse,--,Knox County Tenn GO REF BDS Rate/Coupon: 5.00% Matures: 05/01/2020,,09/28/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,01/06/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VEXMX,Vanguard Extended Market Index Investor,Purchase,01/31/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,02/06/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,03/06/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,06/06/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC US Active Equity Common Trust Fund,Purchase,07/07/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Purchase,07/17/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,MLPI,UBS ETRACS Alerian MLP Infras ETN,Purchase,07/19/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF,Purchase,07/19/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Purchase,09/29/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,LSFYX,Loomis Sayles Sr Floating Rate and F/I Y,Purchase,09/29/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VEXMX,Vanguard Extended Market Index Investor,Purchase,09/29/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,09/29/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,MLPI,UBS ETRACS Alerian MLP Infras ETN,Purchase,10/02/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF,Purchase,10/02/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,10/05/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,10/05/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Purchase,10/31/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,LSFYX,Loomis Sayles Sr Floating Rate and F/I Y,Purchase,10/31/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VTAPX,Vanguard Shrt-Term Infl-Prot Sec Idx Adm,Purchase,12/29/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,LSFYX,Loomis Sayles Sr Floating Rate and F/I Y,Purchase,12/29/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),01/18/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst,Sale (Partial),01/31/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),01/31/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),02/06/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),02/16/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),02/28/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),02/28/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF,Sale (Partial),03/02/2017,"$15,001 - $50,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),03/15/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),04/17/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),05/18/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst,Sale (Full),06/13/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),06/13/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VEXMX,Vanguard Extended Market Index Investor,Sale (Partial),06/13/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VFINX,Vanguard 500 Index Investor,Sale (Partial),06/13/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,MLPI,UBS ETRACS Alerian MLP Infras ETN,Sale (Partial),06/15/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,VIG,Vanguard Dividend Appreciation ETF,Sale (Partial),06/15/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),06/15/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Sale (Partial),07/07/2017,"$100,001 - $250,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),07/07/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),07/18/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),08/15/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Partial),09/18/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,Broad Based Consumer Credit (Q) Fund LP,Sale (Full),11/17/2017,"$50,001 - $100,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,DTC Mulit-Strategy Common Trust Fund,Sale (Partial),12/29/2017,"$1,001 - $15,000",--,,
533dcdfc-ed4a-4082-a271-68b0992f804b,Annual Report for Calendar 2017 (Amendment 1),"Alexander, Lamar",06/20/2019,5:27 PM,Spouse,--,"12.50 Acres Land, Victoria, TX",Sale (Full),07/05/2017,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,MDLOX,BlackRock Global Allocation Inv A,Purchase,12/19/2018,"$1,001 - $15,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Self,EAERX,Eaton Vance Stock A,Purchase,12/18/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: Money Market Portfolio,Purchase,03/23/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: Income Portfolio,Sale (Full),03/23/2018,"$100,001 - $250,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Moderate Age Option: Income Portfolio,Sale (Partial),07/23/2018,"$15,001 - $50,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: Money Market Portfolio,Sale (Partial),07/23/2018,"$15,001 - $50,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Conservative Age Option: Money Market Portfolio,Sale (Partial),12/03/2018,"$15,001 - $50,000",--,,
56cb650e-9995-4f62-8b00-8dd6a154ad1b,Annual Report for Calendar 2018,"Bennet, Michael",07/10/2019,4:59 PM,Child,--,Moderate Age Based: Income Portfolio,Sale (Partial),12/03/2018,"$15,001 - $50,000",--,,
